采集时间,水温,pH,溶解氧,电导率,浊度,高锰酸盐指数,氨氮,总磷,总氮
2020-03-21 00:00:00,11.738,8.245,8.51,245.181,2.871,0.0,0.05,0.017,0.309
2020-03-21 04:00:00,11.562,8.244,8.305,245.538,2.822,0.0,0.05,0.017,0.318
2020-03-21 08:00:00,11.432,8.239,8.246,245.85,2.948,1.5,0.06,0.017,0.336
2020-03-21 12:00:00,11.61,8.233,8.285,245.265,3.767,1.5,0.05,0.021,0.287
2020-03-21 16:00:00,11.905,8.266,8.361,245.227,2.925,1.93,0.04,0.017,0.346
2020-03-21 20:00:00,11.89,8.238,8.59,244.674,3.221,1.55,0.04,0.017,0.337
2020-03-22 00:00:00,11.729,8.253,8.307,245.495,3.247,1.72,0.02,0.018,0.379
2020-03-22 04:00:00,11.565,8.223,8.123,245.951,3.097,1.57,0.04,0.017,0.429
2020-03-22 08:00:00,11.394,8.24,8.122,246.304,2.601,1.59,0.05,0.015,0.4
2020-03-22 12:00:00,11.766,8.245,8.255,245.831,2.645,1.48,0.01,0.018,0.393
2020-03-22 16:00:00,12.206,8.243,8.244,245.797,2.748,1.53,0.04,0.017,0.382
2020-03-22 20:00:00,12.27,8.236,8.363,245.237,2.582,1.51,0.02,0.017,0.375
2020-03-23 00:00:00,12.001,8.25,8.313,245.187,2.879,1.92,0.04,0.017,0.464
2020-03-23 04:00:00,11.854,8.251,8.128,245.614,2.865,1.63,0.03,0.017,0.333
2020-03-23 08:00:00,11.723,8.262,8.258,246.036,2.744,1.52,0.02,0.016,0.387
2020-03-23 12:00:00,11.962,8.254,8.103,246.215,2.888,1.77,0.04,0.016,0.384
2020-03-23 16:00:00,12.13,8.281,8.253,245.693,2.856,1.51,0.03,0.016,0.429
2020-03-23 20:00:00,12.278,8.304,8.255,245.784,2.996,1.59,0.04,0.018,0.46
2020-03-24 00:00:00,12.104,8.275,8.224,246.069,2.8,1.59,0.05,0.015,0.385
2020-03-24 04:00:00,11.937,8.259,7.912,246.075,2.941,1.56,0.03,0.018,0.417
2020-03-24 08:00:00,11.809,8.264,8.101,246.046,2.757,1.54,0.0,0.017,0.398
2020-03-24 12:00:00,12.104,8.245,8.038,246.142,3.004,1.49,0.04,0.016,0.312
2020-03-24 16:00:00,12.498,8.255,8.065,246.363,2.744,1.54,0.04,0.018,0.321
2020-03-24 20:00:00,12.524,8.294,8.193,246.11,3.024,1.89,0.03,0.017,0.416
2020-03-25 00:00:00,12.285,8.286,8.089,246.426,2.818,1.63,0.03,0.018,0.37
2020-03-25 04:00:00,12.061,8.267,7.92,246.164,2.743,1.54,0.04,0.017,0.364
2020-03-25 08:00:00,11.957,8.283,7.919,246.287,2.679,1.54,0.04,0.017,0.306
2020-03-25 12:00:00,12.252,8.26,8.066,246.483,2.622,1.51,0.03,0.018,0.293
2020-03-25 16:00:00,12.545,8.289,8.215,246.117,2.888,1.74,0.02,0.017,0.295
2020-03-25 20:00:00,12.871,8.285,8.166,246.24,2.989,1.53,0.04,0.016,0.303
2020-03-26 00:00:00,12.355,8.276,8.071,245.853,2.919,1.56,0.04,0.016,0.3
2020-03-26 04:00:00,12.123,8.264,7.995,246.054,2.768,1.51,0.04,0.017,0.311
2020-03-26 08:00:00,12.099,8.28,8.109,246.457,2.715,1.8,0.02,0.016,0.335
2020-03-26 12:00:00,12.427,8.284,8.251,246.478,2.677,1.59,0.03,0.016,0.329
2020-03-26 16:00:00,12.841,8.309,8.229,246.27,3.415,1.63,0.03,0.017,0.326
2020-03-26 20:00:00,12.976,8.314,7.945,246.191,3.194,1.03,0.03,0.018,0.265
2020-03-27 00:00:00,12.667,8.29,7.949,246.362,2.986,1.62,0.02,0.017,0.333
2020-03-27 04:00:00,12.409,8.282,7.89,246.627,3.024,1.54,0.02,0.017,0.302
2020-03-27 08:00:00,12.305,8.283,7.686,246.41,2.785,1.55,0.03,0.017,0.345
2020-03-27 12:00:00,12.667,8.287,7.811,247.273,2.21,1.55,0.03,0.018,0.289
2020-03-27 16:00:00,13.174,8.302,8.105,246.754,2.839,1.5,0.01,0.017,0.327
2020-03-27 20:00:00,13.133,8.234,7.95,245.942,2.938,1.86,0.02,0.016,0.331
2020-03-28 00:00:00,12.736,8.261,7.983,245.807,2.899,1.55,0.0,0.017,0.335
2020-03-28 04:00:00,12.552,8.283,8.273,246.01,2.896,1.61,0.03,0.017,0.308
2020-03-28 08:00:00,12.63,8.289,8.235,247.031,2.847,1.57,0.03,0.017,0.484
2020-03-28 12:00:00,13.01,8.28,8.347,247.243,2.834,1.55,0.01,0.016,0.326
2020-03-28 16:00:00,13.532,8.079,7.993,271.135,4.008,1.57,0.04,0.021,0.437
2020-03-28 20:00:00,13.589,8.158,8.234,270.472,4.068,1.6,0.03,0.019,0.303
2020-03-29 00:00:00,13.112,8.163,8.11,270.606,3.496,1.45,0.04,0.017,0.32
2020-03-29 04:00:00,12.895,8.172,8.058,271.275,3.283,1.75,0.03,0.02,0.386
2020-03-29 08:00:00,12.741,8.165,7.934,271.791,3.209,1.63,0.01,0.018,0.297
2020-03-29 12:00:00,12.901,8.144,7.906,271.423,3.094,1.4,0.04,0.016,0.36
2020-03-29 16:00:00,12.967,8.153,8.495,269.584,3.811,1.57,0.01,0.017,0.311
2020-03-29 20:00:00,12.971,8.142,8.425,269.265,4.059,1.88,0.05,0.017,0.473
2020-03-30 00:00:00,12.802,8.175,8.255,270.294,3.238,1.6,0.02,0.017,0.325
2020-03-30 04:00:00,12.61,8.187,8.056,270.62,3.633,1.59,0.02,0.018,0.464
2020-03-30 08:00:00,12.492,8.203,7.955,270.663,3.269,1.53,0.02,0.017,0.404
2020-03-30 12:00:00,12.698,8.221,8.046,270.561,3.19,1.5,0.03,0.016,0.4
2020-03-30 16:00:00,13.206,8.19,8.037,271.297,7.091,1.81,0.04,0.028,0.291
2020-03-30 20:00:00,13.028,8.067,8.001,271.441,5.179,1.68,0.03,0.023,0.349
2020-03-31 00:00:00,12.633,8.106,8.053,271.807,4.435,1.56,0.04,0.02,0.265
2020-03-31 04:00:00,12.41,8.134,8.034,271.151,3.955,1.56,0.02,0.017,0.329
2020-03-31 08:00:00,12.321,8.167,8.026,271.144,3.703,1.63,0.02,0.016,0.332
2020-03-31 12:00:00,12.616,8.178,8.081,271.693,3.366,1.66,0.02,0.017,0.386
2020-03-31 16:00:00,13.106,8.161,7.89,271.564,3.598,1.65,0.01,0.017,0.338
2020-03-31 20:00:00,13.862,8.14,7.708,271.907,4.238,1.63,0.02,0.019,0.417
2020-04-01 00:00:00,13.198,8.126,7.7,271.452,3.491,1.57,0.04,0.017,0.363
2020-04-01 04:00:00,12.783,8.139,7.749,271.83,3.639,1.53,0.02,0.017,0.335
2020-04-01 08:00:00,12.467,8.148,7.76,271.865,3.091,1.45,0.02,0.017,0.41
2020-04-01 12:00:00,12.644,8.183,7.925,271.137,3.41,1.96,0.02,0.018,0.343
2020-04-01 16:00:00,12.97,8.168,7.915,270.708,3.656,1.63,0.04,0.017,0.404
2020-04-01 20:00:00,12.869,8.169,7.924,270.378,3.919,1.61,0.03,0.018,0.398
2020-04-02 00:00:00,12.78,8.17,7.786,271.481,4.203,1.63,0.02,0.019,0.351
2020-04-02 04:00:00,12.566,8.156,7.449,271.864,3.971,1.36,0.02,0.017,0.449
2020-04-02 08:00:00,12.419,8.15,7.324,271.657,3.711,1.94,0.02,0.0,0.0
2020-04-02 12:00:00,12.559,8.148,7.531,271.683,3.71,1.53,0.04,0.017,0.347
2020-04-02 16:00:00,12.686,8.201,7.917,271.236,3.604,1.83,0.03,0.018,0.403
2020-04-02 20:00:00,12.588,8.218,7.915,271.299,3.914,1.71,0.03,0.02,0.343
2020-04-03 00:00:00,12.439,8.231,7.621,271.532,3.442,1.51,0.03,0.018,0.479
2020-04-03 04:00:00,12.289,8.204,7.876,271.416,3.384,1.56,0.03,0.017,0.388
2020-04-03 08:00:00,12.149,8.216,7.871,271.16,3.515,1.66,0.02,0.018,0.303
2020-04-03 12:00:00,12.417,8.257,8.087,241.691,4.472,1.81,0.02,0.018,0.322
2020-04-03 16:00:00,12.488,8.257,8.194,241.429,4.692,1.64,0.03,0.018,0.261
2020-04-03 20:00:00,12.43,8.269,8.123,241.358,4.567,1.77,0.04,0.018,0.305
2020-04-05 00:00:00,12.297,8.24,8.111,242.059,4.535,1.56,0.03,0.018,0.294
2020-04-05 04:00:00,12.21,8.239,8.228,241.763,4.529,1.78,0.05,0.018,0.34
2020-04-05 08:00:00,12.07,8.226,7.877,241.905,4.656,1.78,0.03,0.017,0.218
2020-04-05 12:00:00,12.488,8.231,7.571,242.254,4.56,1.6,0.03,0.017,0.241
2020-04-05 16:00:00,13.021,8.255,8.309,241.371,4.82,1.63,0.04,0.018,0.303
2020-04-05 20:00:00,12.985,8.236,7.961,241.289,4.507,1.59,0.04,0.017,0.198
2020-04-06 00:00:00,12.63,8.242,7.946,241.784,4.759,1.99,0.05,0.017,0.239
2020-04-06 04:00:00,12.433,8.212,7.978,242.426,4.247,1.64,0.04,0.015,0.286
2020-04-06 08:00:00,12.254,8.232,8.001,241.958,4.474,1.62,0.04,0.017,0.267
2020-04-06 12:00:00,12.576,8.248,8.43,241.867,4.271,1.37,0.04,0.0,0.0
2020-04-06 16:00:00,12.956,8.282,8.232,241.586,4.49,1.98,0.02,0.0,0.0
2020-04-06 20:00:00,12.98,8.256,8.19,240.927,4.729,1.36,0.03,0.0,0.0
2020-04-07 00:00:00,12.648,8.272,7.93,241.386,4.489,1.69,0.04,0.0,0.0
2020-04-07 04:00:00,12.545,8.235,7.636,242.485,4.674,1.68,0.04,0.0,0.0
2020-04-07 08:00:00,12.38,8.226,7.976,242.024,4.329,1.44,0.02,0.0,0.0
2020-04-07 12:00:00,12.78,8.247,8.37,242.192,4.313,2.01,0.03,0.017,0.353
2020-04-07 16:00:00,12.99,8.266,8.37,241.787,4.343,1.61,0.04,0.016,0.326
2020-04-07 20:00:00,13.139,8.286,8.041,241.711,4.887,1.54,0.05,0.017,0.264
2020-04-08 00:00:00,12.823,8.262,7.917,242.175,4.773,1.81,0.04,0.015,0.253
2020-04-08 04:00:00,12.663,8.262,8.049,242.434,4.442,1.64,0.05,0.016,0.241
2020-04-08 08:00:00,12.538,8.269,8.087,242.691,4.367,1.62,0.04,0.018,0.206
2020-04-08 12:00:00,12.903,8.257,8.347,242.677,4.611,1.61,0.03,0.017,0.201
2020-04-08 16:00:00,13.123,8.28,8.653,241.743,4.408,1.62,0.03,0.016,0.276
2020-04-08 20:00:00,13.376,8.307,8.444,241.879,4.528,1.62,0.04,0.018,0.223
2020-04-09 00:00:00,13.005,8.258,7.848,242.144,4.249,1.64,0.04,0.017,0.216
2020-04-09 04:00:00,12.923,8.26,7.894,242.606,4.424,1.63,0.06,0.018,0.254
2020-04-09 08:00:00,12.809,8.263,7.62,242.738,4.504,1.61,0.04,0.017,0.285
2020-04-09 12:00:00,13.017,8.266,7.747,242.624,4.372,1.5,0.03,0.016,0.273
2020-04-09 16:00:00,13.497,8.3,8.343,242.058,4.641,1.54,0.04,0.017,0.311
2020-04-09 20:00:00,13.294,8.302,7.92,241.841,4.669,2.03,0.05,0.017,0.265
2020-04-10 00:00:00,12.901,8.283,7.779,242.26,4.163,1.73,0.04,0.015,0.318
2020-04-10 04:00:00,12.668,8.258,7.965,242.683,4.499,1.63,0.04,0.017,0.308
2020-04-10 08:00:00,12.516,8.242,8.004,242.665,4.2,1.58,0.04,0.018,0.291
2020-04-10 12:00:00,12.84,8.259,8.113,241.869,4.264,1.32,0.04,0.016,0.282
2020-04-10 16:00:00,13.113,8.309,8.613,241.196,4.675,2.87,0.03,0.015,0.346
2020-04-10 20:00:00,13.086,8.296,7.918,241.189,4.622,1.58,0.03,0.019,0.3
2020-04-11 00:00:00,12.839,8.296,8.069,241.617,4.276,1.7,0.04,0.017,0.353
2020-04-11 04:00:00,12.653,8.26,8.229,241.995,4.781,1.68,0.03,0.018,0.242
2020-04-11 08:00:00,12.509,8.247,8.261,242.787,4.558,0.63,0.03,0.017,0.191
2020-04-11 12:00:00,12.965,8.272,8.425,242.422,4.467,1.69,0.05,0.017,0.245
2020-04-11 16:00:00,13.576,8.311,8.746,241.81,4.679,1.7,0.03,0.019,0.232
2020-04-11 20:00:00,13.976,8.282,7.789,241.919,4.741,1.22,0.03,0.02,0.261
2020-04-12 00:00:00,13.438,8.257,7.845,241.802,4.927,1.5,0.0,0.0,0.0
2020-04-12 04:00:00,13.151,8.258,7.509,242.215,4.354,1.99,0.02,0.0,0.0
2020-04-12 08:00:00,12.955,8.237,7.901,242.621,4.392,1.58,0.05,0.0,0.0
2020-04-12 12:00:00,13.295,8.259,8.062,242.385,4.543,1.55,0.04,0.02,0.434
2020-04-12 16:00:00,13.516,8.283,8.553,241.871,4.864,1.53,0.03,0.019,0.369
2020-04-12 20:00:00,13.404,8.28,7.675,242.016,4.919,2.01,0.03,0.019,0.279
2020-04-13 00:00:00,13.293,8.286,7.665,242.359,4.402,1.65,0.03,0.018,0.334
2020-04-13 04:00:00,13.03,8.26,7.81,242.245,4.342,1.62,0.04,0.017,0.222
2020-04-13 08:00:00,12.846,8.272,8.181,242.365,4.493,1.5,0.02,0.015,0.246
2020-04-13 12:00:00,13.176,8.31,8.233,241.987,4.436,1.99,0.03,0.018,0.33
2020-04-13 16:00:00,13.569,8.365,8.483,240.91,4.614,1.7,0.02,0.017,0.21
2020-04-13 20:00:00,13.539,8.345,8.014,241.705,4.686,1.56,0.03,0.017,0.189
2020-04-14 00:00:00,13.155,8.32,8.065,241.788,4.325,1.92,0.04,0.017,0.194
2020-04-14 04:00:00,12.937,8.315,8.054,242.314,4.233,1.69,0.05,0.017,0.246
2020-04-14 08:00:00,12.865,8.329,7.935,242.525,4.341,1.69,0.02,0.016,0.221
2020-04-14 12:00:00,13.277,8.337,8.106,242.195,4.289,1.68,0.02,0.0,0.0
2020-04-14 16:00:00,13.518,8.364,8.5,241.262,4.781,1.43,0.03,0.0,0.0
2020-04-14 20:00:00,13.57,8.392,7.985,240.659,4.623,1.96,0.04,0.0,0.0
2020-04-15 00:00:00,13.571,8.376,7.791,242.123,4.241,1.71,0.03,0.0,0.0
2020-04-15 04:00:00,13.387,8.319,7.807,242.376,4.058,1.58,0.04,0.0,0.0
2020-04-15 08:00:00,13.101,8.316,7.679,242.288,4.334,1.58,0.03,0.0,0.0
2020-04-15 12:00:00,13.479,8.328,7.31,242.658,4.209,2.8,0.03,0.017,0.4
2020-04-15 16:00:00,13.758,8.343,7.736,240.988,3.804,1.69,0.03,0.017,0.249
2020-04-15 20:00:00,13.98,8.398,8.184,241.129,4.701,1.65,0.0,0.017,0.314
2020-04-17 00:00:00,13.802,8.34,7.292,241.141,4.323,1.65,0.0,0.017,0.291
2020-04-17 04:00:00,13.61,8.346,7.243,241.856,4.333,1.5,0.02,0.014,0.243
2020-04-17 08:00:00,13.378,8.335,7.348,241.789,4.647,2.01,0.02,0.018,0.333
2020-04-17 12:00:00,13.781,8.315,7.181,242.152,4.462,1.58,0.02,0.017,0.334
2020-04-17 16:00:00,14.202,8.344,7.268,241.734,5.028,1.47,0.02,0.019,0.346
2020-04-17 20:00:00,14.179,8.319,6.951,241.264,4.689,1.59,0.01,0.018,0.293
2020-04-18 00:00:00,13.796,8.32,6.937,241.857,4.096,2.02,0.0,0.019,0.313
2020-04-18 04:00:00,13.677,8.31,6.981,242.948,4.327,1.58,0.02,0.017,0.187
2020-04-18 08:00:00,13.611,8.321,7.084,242.701,4.277,1.64,0.02,0.016,0.195
2020-04-18 12:00:00,14.066,8.337,7.089,242.086,4.437,1.58,0.02,0.017,0.29
2020-04-18 16:00:00,14.663,8.45,7.346,240.084,4.536,1.94,0.02,0.016,0.289
2020-04-18 20:00:00,14.68,8.397,6.915,241.452,4.747,1.58,0.02,0.018,0.228
2020-04-20 00:00:00,13.813,8.127,7.005,252.912,6.933,0.94,0.04,0.011,0.396
2020-04-20 04:00:00,13.65,8.127,6.984,253.473,6.802,0.75,0.05,0.013,0.428
2020-04-20 08:00:00,13.549,8.127,6.984,253.6,6.834,0.79,0.02,0.012,0.332
2020-04-20 12:00:00,13.761,8.167,7.097,253.114,5.342,1.07,0.03,0.013,0.365
2020-04-20 17:00:00,14.513,8.258,7.18,177.047,17.929,1.12,0.02,0.016,0.348
2020-04-20 20:00:00,13.947,8.246,7.375,252.169,7.816,0.88,0.03,0.015,0.41
2020-04-21 00:00:00,13.809,8.162,6.974,253.082,7.245,0.84,0.02,0.014,0.244
2020-04-21 04:00:00,13.559,8.118,6.942,254.021,6.561,0.86,0.02,0.012,0.364
2020-04-21 08:00:00,13.346,8.127,6.843,253.517,6.249,0.89,0.02,0.014,0.32
2020-04-21 12:00:00,13.492,8.148,7.084,253.101,6.271,0.82,0.04,0.011,0.37
2020-04-21 16:00:00,13.692,8.184,7.173,252.481,6.712,0.88,0.03,0.013,0.356
2020-04-21 20:00:00,13.711,8.165,7.03,252.214,7.98,1.04,0.02,0.013,0.292
2020-04-22 00:00:00,13.572,8.158,7.108,253.434,6.942,0.8,0.04,0.012,0.309
2020-04-22 04:00:00,13.447,8.122,6.782,254.095,6.128,0.88,0.03,0.013,0.307
2020-04-22 08:00:00,13.397,8.112,6.726,254.214,6.576,1.02,0.04,0.0,0.0
2020-04-22 12:00:00,13.627,8.113,6.682,253.867,5.422,0.92,0.02,0.013,0.275
2020-04-22 16:00:00,13.846,8.174,7.078,251.861,6.186,0.72,0.03,0.014,0.265
2020-04-22 20:00:00,13.791,8.213,7.088,252.294,7.599,1.03,0.02,0.0,0.0
2020-04-23 00:00:00,13.613,8.194,6.85,253.145,6.669,1.06,0.04,0.0,0.0
2020-04-23 04:00:00,13.498,8.146,6.649,254.11,5.733,1.01,0.02,0.0,0.0
2020-04-23 08:00:00,13.443,8.143,6.674,253.998,5.782,0.82,0.04,0.0,0.0
2020-04-23 12:00:00,13.665,8.164,6.629,253.751,5.389,0.76,0.02,0.012,0.403
2020-04-23 16:00:00,13.76,8.231,7.118,251.951,5.745,0.62,0.04,0.012,0.356
2020-04-23 20:00:00,13.708,8.22,7.009,252.39,6.036,1.36,0.02,0.013,0.308
2020-04-24 00:00:00,13.547,8.223,6.873,253.346,5.958,0.79,0.03,0.011,0.338
2020-04-24 04:00:00,13.448,8.16,6.636,254.215,4.972,0.91,0.04,0.012,0.225
2020-04-24 08:00:00,13.388,8.128,6.627,253.949,5.936,1.04,0.03,0.012,0.363
2020-04-24 12:00:00,13.546,8.137,7.074,253.343,5.938,1.09,0.0,0.011,0.281
2020-04-24 16:00:00,13.547,8.196,7.227,252.637,5.691,1.14,0.03,0.011,0.394
2020-04-24 20:00:00,13.413,8.243,7.467,251.985,6.114,0.96,0.03,0.012,0.113
2020-04-25 00:00:00,13.131,8.234,7.487,252.471,5.878,1.02,0.04,0.0,0.0
2020-04-25 04:00:00,12.999,8.204,7.462,253.21,4.453,1.54,0.02,0.0,0.0
2020-04-25 08:00:00,13.026,8.216,7.22,253.15,4.712,1.01,0.04,0.0,0.0
2020-04-25 12:00:00,13.1,8.183,7.116,253.131,5.016,0.91,0.04,0.012,0.151
2020-04-25 16:00:00,13.21,8.225,7.271,252.224,5.715,1.06,0.03,0.013,0.112
2020-04-25 20:00:00,13.095,8.263,7.4,252.51,7.493,1.04,0.04,0.011,0.057
2020-04-26 00:00:00,13.024,8.235,7.254,252.819,5.403,1.01,0.04,0.012,0.114
2020-04-26 04:00:00,12.932,8.187,7.213,253.135,5.512,1.08,0.04,0.012,0.121
2020-04-26 08:00:00,12.829,8.159,7.157,253.288,5.819,0.92,0.03,0.013,0.142
2020-04-26 12:00:00,12.999,8.171,7.267,252.534,5.283,0.84,0.02,0.009,0.091
2020-04-26 16:00:00,13.171,8.221,7.437,252.029,5.997,0.99,0.03,0.01,0.106
2020-04-26 20:00:00,13.162,8.237,7.66,250.723,5.285,0.93,0.02,0.011,0.123
2020-04-27 00:00:00,12.989,8.261,7.657,251.351,5.265,1.01,0.03,0.011,0.116
2020-04-27 04:00:00,12.858,8.235,7.571,252.773,5.335,0.96,0.03,0.012,0.102
2020-04-27 08:00:00,12.816,8.18,7.283,253.122,5.181,0.77,0.03,0.013,0.136
2020-04-27 12:00:00,13.022,8.166,7.316,252.408,5.172,1.09,0.04,0.01,0.105
2020-04-27 16:00:00,13.337,8.241,7.413,251.557,7.677,0.31,0.03,0.012,0.098
2020-04-27 20:00:00,13.274,8.266,7.792,250.112,6.574,1.01,0.03,0.0,0.0
2020-04-28 00:00:00,12.985,8.251,7.586,251.427,4.772,0.98,0.02,0.0,0.0
2020-04-28 04:00:00,12.836,8.186,7.305,253.18,4.973,1.09,0.02,0.0,0.0
2020-04-28 08:00:00,12.739,8.153,7.239,253.39,5.736,0.0,0.03,0.0,0.0
2020-04-28 12:00:00,13.241,8.168,7.213,252.331,5.909,0.87,0.02,0.014,0.301
2020-04-28 16:00:00,13.553,8.265,7.551,250.636,6.886,0.75,0.03,0.013,0.053
2020-04-28 20:00:00,13.765,8.295,7.575,251.215,6.554,1.19,0.03,0.011,0.113
2020-04-29 00:00:00,13.448,8.257,7.383,252.121,5.626,0.97,0.03,0.011,0.109
2020-04-29 04:00:00,13.257,8.199,7.243,252.748,5.475,0.85,0.03,0.012,0.09
2020-04-29 08:00:00,13.237,8.168,7.112,254.069,5.018,0.93,0.04,0.013,0.132
2020-04-29 12:00:00,13.481,8.17,6.88,253.317,5.13,1.05,0.03,0.011,0.106
2020-04-29 16:00:00,13.415,8.282,7.642,251.072,6.383,0.99,0.02,0.012,0.131
2020-04-29 20:00:00,13.185,8.333,7.887,250.23,6.767,1.03,0.04,0.012,0.144
2020-04-30 00:00:00,13.024,8.308,7.816,250.968,3.346,0.82,0.03,0.012,0.121
2020-04-30 04:00:00,12.981,8.252,7.257,252.775,5.069,0.22,0.04,0.012,0.129
2020-04-30 08:00:00,12.954,8.209,7.117,252.903,5.815,1.08,0.02,0.011,0.075
2020-04-30 12:00:00,13.317,8.232,7.081,252.643,5.399,0.86,0.03,0.012,0.12
2020-04-30 16:00:00,13.763,8.315,7.6,250.973,6.022,0.87,0.02,0.011,0.116
2020-04-30 20:00:00,13.724,8.287,7.523,251.662,6.188,0.92,0.02,0.012,0.103
2020-05-01 00:00:00,13.519,8.233,7.096,253.371,5.163,0.73,0.03,0.011,0.142
2020-05-01 04:00:00,13.232,8.209,7.11,252.246,5.383,0.96,0.04,0.012,0.131
2020-05-01 08:00:00,13.208,8.23,7.004,252.244,4.921,1.01,0.02,0.01,0.059
2020-05-01 12:00:00,13.603,8.261,7.29,251.804,5.635,1.09,0.03,0.011,0.134
2020-05-01 16:00:00,13.84,8.341,7.568,249.179,5.854,0.97,0.03,0.021,0.235
2020-05-01 20:00:00,13.579,8.313,7.489,248.493,6.277,0.97,0.02,0.013,0.25
2020-05-02 00:00:00,13.432,8.301,7.567,249.415,5.055,0.88,0.03,0.01,0.239
2020-05-02 04:00:00,13.437,8.26,7.428,251.421,5.256,0.92,0.0,0.011,0.207
2020-05-02 08:00:00,13.34,8.243,7.246,250.294,5.252,1.09,0.01,0.012,0.224
2020-05-02 12:00:00,13.713,8.272,7.359,249.48,4.941,0.79,0.03,0.014,0.234
2020-05-02 16:00:00,13.996,8.315,7.565,247.738,6.94,0.88,0.02,0.012,0.174
2020-05-02 20:00:00,13.796,8.319,7.547,247.298,7.016,0.97,0.03,0.013,0.226
2020-05-06 00:00:00,14.294,8.252,6.599,249.671,5.345,0.91,0.03,0.011,0.213
2020-05-06 04:00:00,14.059,8.214,6.578,251.191,5.415,1.15,0.02,0.011,0.21
2020-05-06 08:00:00,13.922,8.207,6.406,251.026,5.266,0.97,0.02,0.011,0.222
2020-05-06 12:00:00,14.339,8.303,6.305,249.585,6.303,1.01,0.06,0.013,0.229
2020-05-06 16:00:00,14.675,8.366,6.412,248.366,5.769,1.04,0.03,0.011,0.217
2020-05-06 20:00:00,14.719,8.29,6.692,248.373,7.058,1.3,0.03,0.013,0.228
2020-05-07 00:00:00,14.425,8.253,6.61,249.413,5.604,0.9,0.02,0.011,0.18
2020-05-07 04:00:00,14.153,8.181,6.361,250.601,4.738,0.78,0.02,0.011,0.18
2020-05-07 08:00:00,13.845,8.144,6.105,250.98,5.678,0.99,0.03,0.009,0.188
2020-05-07 12:00:00,14.087,8.217,6.049,249.945,6.325,0.65,0.02,0.0,0.0
2020-05-07 16:00:00,14.498,8.311,6.343,248.021,7.019,0.92,0.03,0.0,0.0
2020-05-07 20:00:00,14.491,8.219,6.747,248.809,7.73,1.18,0.02,0.0,0.0
2020-05-08 00:00:00,14.176,8.2,6.472,249.861,6.328,0.87,0.02,0.0,0.0
2020-05-08 04:00:00,13.957,8.143,6.261,250.905,4.866,0.89,0.02,0.0,0.0
2020-05-08 08:00:00,13.849,8.123,6.098,251.312,6.927,0.78,0.02,0.013,0.182
2020-05-08 12:00:00,14.258,8.077,7.278,254.168,8.565,0.91,0.01,0.013,0.182
2020-05-08 16:00:00,14.845,8.211,7.703,253.185,9.207,1.2,0.03,0.013,0.182
2020-05-08 20:00:00,14.566,8.154,7.993,252.958,7.932,0.0,0.03,0.013,0.182
2020-05-09 00:00:00,14.181,8.186,8.127,253.44,7.715,0.0,0.03,0.013,0.182
2020-05-09 04:00:00,13.998,8.167,8.143,254.239,7.698,0.0,0.02,0.013,0.182
2020-05-09 08:00:00,14.017,8.306,8.225,196.158,21.087,0.91,0.02,0.013,0.182
2020-05-09 12:00:00,14.276,8.308,8.134,253.046,7.281,0.79,0.0,0.023,0.366
2020-05-09 16:00:00,14.736,8.338,7.786,252.139,8.853,1.02,0.02,0.018,0.298
2020-05-09 20:00:00,14.859,8.237,8.19,252.316,8.943,0.96,0.04,0.017,0.212
2020-05-10 00:00:00,14.429,8.206,7.92,253.44,8.212,1.21,0.02,0.015,0.308
2020-05-10 04:00:00,14.203,8.187,7.697,253.856,7.615,0.84,0.02,0.012,0.372
2020-05-10 08:00:00,14.058,8.186,7.617,254.481,6.471,0.66,0.0,0.013,0.314
2020-05-10 12:00:00,14.417,8.226,7.274,253.924,7.986,1.31,0.01,0.014,0.32
2020-05-10 16:00:00,14.649,8.264,7.826,251.687,8.533,0.89,0.01,0.013,0.349
2020-05-10 20:00:00,15.214,8.27,8.082,251.966,9.46,0.1,0.02,0.015,0.336
2020-05-11 00:00:00,14.773,8.245,8.909,252.825,8.026,0.97,0.02,0.013,0.278
2020-05-11 04:00:00,14.47,8.209,9.01,254.344,7.224,0.97,0.07,0.012,0.285
2020-05-11 08:00:00,14.219,8.181,8.825,254.562,7.663,0.95,0.03,0.013,0.314
2020-05-11 12:00:00,14.576,8.17,8.425,254.035,7.854,1.01,0.01,0.012,0.366
2020-05-11 16:00:00,15.421,8.241,8.482,253.252,7.904,0.85,0.01,0.011,0.308
2020-05-11 20:00:00,15.199,8.237,8.765,251.731,7.767,1.03,0.02,0.014,0.314
2020-05-13 00:00:00,15.102,8.122,8.521,253.497,6.815,0.63,0.02,0.014,0.291
2020-05-13 04:00:00,14.741,8.115,8.682,255.011,7.651,1.39,0.03,0.015,0.301
2020-05-13 08:00:00,14.614,8.112,8.437,255.154,7.193,0.81,0.02,0.011,0.293
2020-05-13 12:00:00,14.986,8.158,7.453,253.917,6.998,0.0,0.0,0.011,0.334
2020-05-13 16:00:00,15.265,8.285,7.736,251.474,7.935,0.71,0.01,0.012,0.273
2020-05-13 20:00:00,15.07,8.312,8.102,251.505,8.216,0.97,0.0,0.011,0.305
2020-05-16 00:00:00,15.717,8.169,9.28,254.403,7.252,0.88,0.02,0.014,0.329
2020-05-16 04:00:00,15.301,8.153,7.048,255.441,7.131,1.36,0.0,0.011,0.3
